Date,Open,High,Low,Close,Adj Close,Volume
1995-07-10,13.770000,13.770000,13.770000,13.770000,8.768878,0
1995-07-11,13.730000,13.730000,13.730000,13.730000,8.743403,0
1995-07-12,13.880000,13.880000,13.880000,13.880000,8.838922,0
1995-07-13,13.890000,13.890000,13.890000,13.890000,8.845288,0
1995-07-14,13.870000,13.870000,13.870000,13.870000,8.832556,0
1995-07-17,13.930000,13.930000,13.930000,13.930000,8.870765,0
1995-07-18,13.830000,13.830000,13.830000,13.830000,8.807084,0
1995-07-19,13.600000,13.600000,13.600000,13.600000,8.660619,0
1995-07-20,13.680000,13.680000,13.680000,13.680000,8.711561,0
1995-07-21,13.690000,13.690000,13.690000,13.690000,8.717930,0
1995-07-24,13.780000,13.780000,13.780000,13.780000,8.775240,0
1995-07-25,13.890000,13.890000,13.890000,13.890000,8.845288,0
1995-07-26,13.930000,13.930000,13.930000,13.930000,8.870765,0
1995-07-27,14.020000,14.020000,14.020000,14.020000,8.928079,0
1995-07-28,13.980000,13.980000,13.980000,13.980000,8.902602,0
1995-07-31,13.970000,13.970000,13.970000,13.970000,8.896239,0
1995-08-01,13.910000,13.910000,13.910000,13.910000,8.858026,0
1995-08-02,13.890000,13.890000,13.890000,13.890000,8.845288,0
1995-08-03,13.870000,13.870000,13.870000,13.870000,8.832556,0
1995-08-04,13.890000,13.890000,13.890000,13.890000,8.845288,0
1995-08-07,13.930000,13.930000,13.930000,13.930000,8.870765,0
1995-08-08,13.940000,13.940000,13.940000,13.940000,8.877126,0
1995-08-09,13.940000,13.940000,13.940000,13.940000,8.877126,0
1995-08-10,13.910000,13.910000,13.910000,13.910000,8.858026,0
1995-08-11,13.860000,13.860000,13.860000,13.860000,8.826187,0
1995-08-14,13.970000,13.970000,13.970000,13.970000,8.896239,0
1995-08-15,13.950000,13.950000,13.950000,13.950000,8.883502,0
1995-08-16,14.020000,14.020000,14.020000,14.020000,8.928079,0
1995-08-17,14.020000,14.020000,14.020000,14.020000,8.928079,0
1995-08-18,14.040000,14.040000,14.040000,14.040000,8.940811,0
1995-08-21,14.010000,14.010000,14.010000,14.010000,8.921706,0
1995-08-22,14.040000,14.040000,14.040000,14.040000,8.940811,0
1995-08-23,14.000000,14.000000,14.000000,14.000000,8.915343,0
1995-08-24,14.000000,14.000000,14.000000,14.000000,8.915343,0
1995-08-25,14.050000,14.050000,14.050000,14.050000,8.947181,0
1995-08-28,14.010000,14.010000,14.010000,14.010000,8.921706,0
1995-08-29,14.020000,14.020000,14.020000,14.020000,8.928079,0
1995-08-30,14.070000,14.070000,14.070000,14.070000,8.959917,0
1995-08-31,14.120000,14.120000,14.120000,14.120000,8.991758,0
1995-09-01,14.160000,14.160000,14.160000,14.160000,9.017233,0
1995-09-05,14.300000,14.300000,14.300000,14.300000,9.106380,0
1995-09-06,14.350000,14.350000,14.350000,14.350000,9.138221,0
1995-09-07,14.360000,14.360000,14.360000,14.360000,9.144591,0
1995-09-08,14.430000,14.430000,14.430000,14.430000,9.189172,0
1995-09-11,14.470000,14.470000,14.470000,14.470000,9.214643,0
1995-09-12,14.520000,14.520000,14.520000,14.520000,9.246487,0
1995-09-13,14.570000,14.570000,14.570000,14.570000,9.278322,0
1995-09-14,14.660000,14.660000,14.660000,14.660000,9.335634,0
1995-09-15,14.640000,14.640000,14.640000,14.640000,9.322894,0
1995-09-18,14.620000,14.620000,14.620000,14.620000,9.310165,0
1995-09-19,14.670000,14.670000,14.670000,14.670000,9.342000,0
1995-09-20,14.730000,14.730000,14.730000,14.730000,9.380213,0
1995-09-21,14.650000,14.650000,14.650000,14.650000,9.329267,0
1995-09-22,14.600000,14.600000,14.600000,14.600000,9.297428,0
1995-09-25,14.570000,14.570000,14.570000,14.570000,9.278322,0
1995-09-26,14.500000,14.500000,14.500000,14.500000,9.271930,0
1995-09-27,14.450000,14.450000,14.450000,14.450000,9.239956,0
1995-09-28,14.590000,14.590000,14.590000,14.590000,9.329477,0
1995-09-29,14.570000,14.570000,14.570000,14.570000,9.316689,0
1995-10-02,14.490000,14.490000,14.490000,14.490000,9.265532,0
1995-10-03,14.470000,14.470000,14.470000,14.470000,9.252744,0
1995-10-04,14.410000,14.410000,14.410000,14.410000,9.214377,0
1995-10-05,14.450000,14.450000,14.450000,14.450000,9.239956,0
1995-10-06,14.460000,14.460000,14.460000,14.460000,9.246348,0
1995-10-09,14.320000,14.320000,14.320000,14.320000,9.156829,0
1995-10-10,14.280000,14.280000,14.280000,14.280000,9.131252,0
1995-10-11,14.370000,14.370000,14.370000,14.370000,9.188805,0
1995-10-12,14.470000,14.470000,14.470000,14.470000,9.252744,0
1995-10-13,14.520000,14.520000,14.520000,14.520000,9.284716,0
1995-10-16,14.490000,14.490000,14.490000,14.490000,9.265532,0
1995-10-17,14.580000,14.580000,14.580000,14.580000,9.323082,0
1995-10-18,14.610000,14.610000,14.610000,14.610000,9.342265,0
1995-10-19,14.660000,14.660000,14.660000,14.660000,9.374240,0
1995-10-20,14.580000,14.580000,14.580000,14.580000,9.323082,0
1995-10-23,14.520000,14.520000,14.520000,14.520000,9.284716,0
1995-10-24,14.540000,14.540000,14.540000,14.540000,9.297503,0
1995-10-25,14.420000,14.420000,14.420000,14.420000,9.220778,0
1995-10-26,14.280000,14.280000,14.280000,14.280000,9.131252,0
1995-10-27,14.340000,14.340000,14.340000,14.340000,9.169618,0
1995-10-30,14.440000,14.440000,14.440000,14.440000,9.233562,0
1995-10-31,14.400000,14.400000,14.400000,14.400000,9.207981,0
1995-11-01,14.470000,14.470000,14.470000,14.470000,9.252744,0
1995-11-02,14.620000,14.620000,14.620000,14.620000,9.348657,0
1995-11-03,14.660000,14.660000,14.660000,14.660000,9.374240,0
1995-11-06,14.630000,14.630000,14.630000,14.630000,9.355059,0
1995-11-07,14.560000,14.560000,14.560000,14.560000,9.310292,0
1995-11-08,14.670000,14.670000,14.670000,14.670000,9.380630,0
1995-11-09,14.720000,14.720000,14.720000,14.720000,9.412605,0
1995-11-10,14.710000,14.710000,14.710000,14.710000,9.406207,0
1995-11-13,14.690000,14.690000,14.690000,14.690000,9.393422,0
1995-11-14,14.600000,14.600000,14.600000,14.600000,9.335871,0
1995-11-15,14.680000,14.680000,14.680000,14.680000,9.387031,0
1995-11-16,14.770000,14.770000,14.770000,14.770000,9.444576,0
1995-11-17,14.830000,14.830000,14.830000,14.830000,9.482946,0
1995-11-20,14.750000,14.750000,14.750000,14.750000,9.431790,0
1995-11-21,14.780000,14.780000,14.780000,14.780000,9.450974,0
1995-11-22,14.760000,14.760000,14.760000,14.760000,9.438183,0
1995-11-24,14.800000,14.800000,14.800000,14.800000,9.463763,0
1995-11-27,14.840000,14.840000,14.840000,14.840000,9.489337,0
1995-11-28,14.950000,14.950000,14.950000,14.950000,9.559676,0
1995-11-29,15.010000,15.010000,15.010000,15.010000,9.598049,0
1995-11-30,15.000000,15.000000,15.000000,15.000000,9.591649,0
1995-12-01,15.020000,15.020000,15.020000,15.020000,9.604442,0
1995-12-04,15.180000,15.180000,15.180000,15.180000,9.706753,0
1995-12-05,15.260000,15.260000,15.260000,15.260000,9.757905,0
1995-12-06,15.290000,15.290000,15.290000,15.290000,9.777087,0
1995-12-07,15.190000,15.190000,15.190000,15.190000,9.713140,0
1995-12-08,15.220000,15.220000,15.220000,15.220000,9.732330,0
1995-12-11,15.260000,15.260000,15.260000,15.260000,9.757905,0
1995-12-12,15.230000,15.230000,15.230000,15.230000,9.738722,0
1995-12-13,15.290000,15.290000,15.290000,15.290000,9.777087,0
1995-12-14,15.170000,15.170000,15.170000,15.170000,9.700361,0
1995-12-15,15.140000,15.140000,15.140000,15.140000,9.681171,0
1995-12-18,14.880000,14.880000,14.880000,14.880000,9.514916,0
1995-12-19,15.030000,15.030000,15.030000,15.030000,9.610836,0
1995-12-20,14.950000,14.950000,14.950000,14.950000,9.559676,0
1995-12-21,15.060000,15.060000,15.060000,15.060000,9.630015,0
1995-12-22,14.910000,14.910000,14.910000,14.910000,9.597833,0
1995-12-26,14.960000,14.960000,14.960000,14.960000,9.630015,0
1995-12-27,14.990000,14.990000,14.990000,14.990000,9.649330,0
1995-12-28,14.980000,14.980000,14.980000,14.980000,9.642887,0
1995-12-29,15.040000,15.040000,15.040000,15.040000,9.681511,0
1996-01-02,15.140000,15.140000,15.140000,15.140000,9.745888,0
1996-01-03,15.140000,15.140000,15.140000,15.140000,9.745888,0
1996-01-04,15.020000,15.020000,15.020000,15.020000,9.668639,0
1996-01-05,14.990000,14.990000,14.990000,14.990000,9.649330,0
1996-01-08,15.030000,15.030000,15.030000,15.030000,9.675074,0
1996-01-09,14.810000,14.810000,14.810000,14.810000,9.533457,0
1996-01-10,14.560000,14.560000,14.560000,14.560000,9.372528,0
1996-01-11,14.680000,14.680000,14.680000,14.680000,9.449777,0
1996-01-12,14.660000,14.660000,14.660000,14.660000,9.436900,0
1996-01-15,14.590000,14.590000,14.590000,14.590000,9.391842,0
1996-01-16,14.740000,14.740000,14.740000,14.740000,9.488400,0
1996-01-17,14.730000,14.730000,14.730000,14.730000,9.481962,0
1996-01-18,14.780000,14.780000,14.780000,14.780000,9.514142,0
1996-01-19,14.880000,14.880000,14.880000,14.880000,9.578522,0
1996-01-22,14.930000,14.930000,14.930000,14.930000,9.610703,0
1996-01-23,14.930000,14.930000,14.930000,14.930000,9.610703,0
1996-01-24,15.090000,15.090000,15.090000,15.090000,9.713697,0
1996-01-25,15.030000,15.030000,15.030000,15.030000,9.675074,0
1996-01-26,15.120000,15.120000,15.120000,15.120000,9.733014,0
1996-01-29,15.180000,15.180000,15.180000,15.180000,9.771637,0
1996-01-30,15.320000,15.320000,15.320000,15.320000,9.861753,0
1996-01-31,15.440000,15.440000,15.440000,15.440000,9.939001,0
1996-02-01,15.510000,15.510000,15.510000,15.510000,9.984057,0
1996-02-02,15.480000,15.480000,15.480000,15.480000,9.964746,0
1996-02-05,15.590000,15.590000,15.590000,15.590000,10.035562,0
